task_id,hash,native_id,name,status,exit,submit,duration,realtime,%cpu,peak_rss,peak_vmem,rchar,wchar,sample_id,process_name,source_file,peak_rss_gb,peak_vmem_gb,cpu_percent,realtime_seconds,assembly_accession,run_accession,# N's per 100 kbp,# contigs,# contigs (>= 0 bp),# contigs (>= 1000 bp),# contigs (>= 10000 bp),# contigs (>= 25000 bp),# contigs (>= 5000 bp),# contigs (>= 50000 bp),Assembly,GC (%),L50,L90,Largest contig,N50,N90,Total length,Total length (>= 0 bp),Total length (>= 1000 bp),Total length (>= 10000 bp),Total length (>= 25000 bp),Total length (>= 5000 bp),Total length (>= 50000 bp),auN
2481,54/4e9cfb,31979886,GGP:BINNING:MAXBIN2 (SRR17255035 SRR17255035.fasta),CACHED,0,2025-08-07 16:46:07.937,6m 59s,3m 12s,135.3%,413.5 MB,858.6 MB,4.8 GB,681.9 MB,SRR17255035,MAXBIN2,execution_trace_2025-08-11_09-09-21.txt,0.40380859375,0.8384765625,135.3,192.0,,SRR17255035,0.0,250988.0,250988.0,56852.0,1122.0,194.0,3410.0,47.0,SRR17255035_cleaned,62.84,57380.0,202292.0,273381.0,995.0,549.0,254645610.0,254645610.0,126796809.0,22070641.0,8813893.0,37677734.0,3950901.0,4541.4
2509,7f/40b269,31992274,GGP:BINNING:MAXBIN2 (SRR17255037 SRR17255037.fasta),CACHED,0,2025-08-07 18:02:17.822,8m 10s,7m 59s,129.8%,301.9 MB,748.9 MB,8.9 GB,1.2 GB,SRR17255037,MAXBIN2,execution_trace_2025-08-11_09-09-21.txt,0.29482421875,0.73134765625,129.8,479.0,,SRR17255037,0.0,428763.0,428763.0,112311.0,1691.0,241.0,5788.0,40.0,SRR17255037_cleaned,62.24,99082.0,343677.0,143965.0,1069.0,558.0,448289876.0,448289876.0,237814177.0,30232102.0,9342416.0,58019439.0,2844208.0,3280.1
2531,9a/7c8e13,32007428,GGP:BINNING:METABAT2_METABAT2 (SRR17255038 SRR17255038.fasta with SRR17255038.txt.gz),CACHED,0,2025-08-07 19:54:22.415,2m,1m 17s,507.3%,700.1 MB,868.7 MB,298.4 MB,264.7 MB,SRR17255038,METABAT2_METABAT2,execution_trace_2025-08-11_09-09-21.txt,0.68369140625,0.84833984375,507.3,77.0,,SRR17255038,0.0,250201.0,250201.0,60639.0,803.0,131.0,3200.0,31.0,SRR17255038_cleaned,63.78,58251.0,201524.0,283217.0,1021.0,552.0,255235411.0,255235411.0,130030697.0,16579901.0,6620498.0,32658267.0,3359670.0,4539.1
2532,93/ef0a46,32009296,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR17255038),CACHED,0,2025-08-07 20:05:42.507,10m 40s,10m 23s,173.0%,384.9 MB,840.6 MB,336.1 MB,84.1 MB,SRR17255038,CONCOCT_CONCOCT,execution_trace_2025-08-11_09-09-21.txt,0.37587890625,0.8208984375,173.0,623.0,,SRR17255038,0.0,250201.0,250201.0,60639.0,803.0,131.0,3200.0,31.0,SRR17255038_cleaned,63.78,58251.0,201524.0,283217.0,1021.0,552.0,255235411.0,255235411.0,130030697.0,16579901.0,6620498.0,32658267.0,3359670.0,4539.1
2563,c7/204dc5,31985989,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR17255039),CACHED,0,2025-08-07 17:21:37.913,29m 10s,23m 16s,173.9%,638 MB,1 GB,539 MB,164.9 MB,SRR17255039,CONCOCT_CONCOCT,execution_trace_2025-08-11_09-09-21.txt,0.623046875,1.0,173.9,1396.0,,SRR17255039,0.0,413586.0,413586.0,114317.0,1677.0,272.0,6542.0,81.0,SRR17255039_cleaned,62.79,87713.0,327508.0,682412.0,1161.0,563.0,455427950.0,455427950.0,256298902.0,35291062.0,15255914.0,67952466.0,8840686.0,6714.2
2554,2d/18cd14,32019599,GGP:BINNING:MAXBIN2 (SRR17255038 SRR17255038.fasta),CACHED,0,2025-08-07 21:18:52.679,5m,4m 16s,136.9%,531.5 MB,967.1 MB,4.8 GB,697 MB,SRR17255038,MAXBIN2,execution_trace_2025-08-11_09-09-21.txt,0.51904296875,0.94443359375,136.9,256.0,,SRR17255038,0.0,250201.0,250201.0,60639.0,803.0,131.0,3200.0,31.0,SRR17255038_cleaned,63.78,58251.0,201524.0,283217.0,1021.0,552.0,255235411.0,255235411.0,130030697.0,16579901.0,6620498.0,32658267.0,3359670.0,4539.1
2562,1a/ba1d01,31985990,GGP:BINNING:METABAT2_METABAT2 (SRR17255039 SRR17255039.fasta with SRR17255039.txt.gz),CACHED,0,2025-08-07 17:21:38.027,9m 30s,3m 33s,536.4%,1.4 GB,1.4 GB,526.3 MB,470.6 MB,SRR17255039,METABAT2_METABAT2,execution_trace_2025-08-11_09-09-21.txt,1.4,1.4,536.4,213.0,,SRR17255039,0.0,413586.0,413586.0,114317.0,1677.0,272.0,6542.0,81.0,SRR17255039_cleaned,62.79,87713.0,327508.0,682412.0,1161.0,563.0,455427950.0,455427950.0,256298902.0,35291062.0,15255914.0,67952466.0,8840686.0,6714.2
2580,dd/d1feec,31989509,GGP:BINNING:MAXBIN2 (SRR17255039 SRR17255039.fasta),CACHED,0,2025-08-07 17:41:47.938,10m 10s,9m 35s,124.6%,867.9 MB,1.3 GB,9.7 GB,1.3 GB,SRR17255039,MAXBIN2,execution_trace_2025-08-11_09-09-21.txt,0.84755859375,1.3,124.6,575.0,,SRR17255039,0.0,413586.0,413586.0,114317.0,1677.0,272.0,6542.0,81.0,SRR17255039_cleaned,62.79,87713.0,327508.0,682412.0,1161.0,563.0,455427950.0,455427950.0,256298902.0,35291062.0,15255914.0,67952466.0,8840686.0,6714.2
2606,1c/90ff0b,31980579,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR17255040),CACHED,0,2025-08-07 16:51:58.645,7m 29s,2m 34s,136.4%,250.5 MB,769.9 MB,217.4 MB,30.6 MB,SRR17255040,CONCOCT_CONCOCT,execution_trace_2025-08-11_09-09-21.txt,0.24462890625,0.75185546875,136.4,154.0,,SRR17255040,0.0,154003.0,154003.0,26642.0,510.0,66.0,1525.0,13.0,SRR17255040_cleaned,64.6,41771.0,127309.0,97566.0,832.0,537.0,138120069.0,138120069.0,55333988.0,8976894.0,2602897.0,15987536.0,853513.0,2867.7
2605,c3/c48d6a,31978683,GGP:BINNING:METABAT2_METABAT2 (SRR17255040 SRR17255040.fasta with SRR17255040.txt.gz),CACHED,0,2025-08-07 16:39:17.555,4m 30s,13s,373.2%,887.5 MB,948 MB,164.8 MB,144.2 MB,SRR17255040,METABAT2_METABAT2,execution_trace_2025-08-11_09-09-21.txt,0.86669921875,0.92578125,373.2,13.0,,SRR17255040,0.0,154003.0,154003.0,26642.0,510.0,66.0,1525.0,13.0,SRR17255040_cleaned,64.6,41771.0,127309.0,97566.0,832.0,537.0,138120069.0,138120069.0,55333988.0,8976894.0,2602897.0,15987536.0,853513.0,2867.7
2627,56/6b0de3,31992013,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR17255041),CACHED,0,2025-08-07 18:00:38.730,9m 29s,8m 46s,176.5%,400.7 MB,848.4 MB,344.5 MB,86.7 MB,SRR17255041,CONCOCT_CONCOCT,execution_trace_2025-08-11_09-09-21.txt,0.39130859375,0.828515625,176.5,526.0,,SRR17255041,0.0,261106.0,261106.0,64066.0,797.0,78.0,3316.0,12.0,SRR17255041_cleaned,63.61,62814.0,210901.0,94673.0,1010.0,553.0,263253885.0,263253885.0,132885199.0,13113548.0,2842195.0,30034636.0,740095.0,2634.7
2626,93/7a541c,32005720,GGP:BINNING:METABAT2_METABAT2 (SRR17255041 SRR17255041.fasta with SRR17255041.txt.gz),CACHED,0,2025-08-07 19:44:13.049,1m 49s,1m 19s,507.1%,727.4 MB,789.9 MB,308.4 MB,273.3 MB,SRR17255041,METABAT2_METABAT2,execution_trace_2025-08-11_09-09-21.txt,0.7103515625,0.77138671875,507.1,79.0,,SRR17255041,0.0,261106.0,261106.0,64066.0,797.0,78.0,3316.0,12.0,SRR17255041_cleaned,63.61,62814.0,210901.0,94673.0,1010.0,553.0,263253885.0,263253885.0,132885199.0,13113548.0,2842195.0,30034636.0,740095.0,2634.7
2650,05/7325eb,31991015,GGP:BINNING:MAXBIN2 (SRR17255040 SRR17255040.fasta),CACHED,0,2025-08-07 17:54:17.672,2m,1m 30s,136.8%,207.4 MB,661.7 MB,2 GB,324.7 MB,SRR17255040,MAXBIN2,execution_trace_2025-08-11_09-09-21.txt,0.2025390625,0.64619140625,136.8,90.0,,SRR17255040,0.0,154003.0,154003.0,26642.0,510.0,66.0,1525.0,13.0,SRR17255040_cleaned,64.6,41771.0,127309.0,97566.0,832.0,537.0,138120069.0,138120069.0,55333988.0,8976894.0,2602897.0,15987536.0,853513.0,2867.7
2651,18/55ce85,31994497,GGP:BINNING:MAXBIN2 (SRR17255041 SRR17255041.fasta),CACHED,0,2025-08-07 18:15:00.619,3m 57s,3m 26s,137.5%,246.6 MB,700.5 MB,4.9 GB,713.5 MB,SRR17255041,MAXBIN2,execution_trace_2025-08-11_09-09-21.txt,0.2408203125,0.68408203125,137.5,206.0,,SRR17255041,0.0,261106.0,261106.0,64066.0,797.0,78.0,3316.0,12.0,SRR17255041_cleaned,63.61,62814.0,210901.0,94673.0,1010.0,553.0,263253885.0,263253885.0,132885199.0,13113548.0,2842195.0,30034636.0,740095.0,2634.7
2681,29/c79780,31953344,GGP:BINNING:METABAT2_METABAT2 (SRR17255042 SRR17255042.fasta with SRR17255042.txt.gz),CACHED,0,2025-08-07 15:29:47.796,2m 19s,1m 33s,507.1%,778.3 MB,840.7 MB,319.5 MB,283.7 MB,SRR17255042,METABAT2_METABAT2,execution_trace_2025-08-11_09-09-21.txt,0.76005859375,0.82099609375,507.1,93.0,,SRR17255042,0.0,266392.0,266392.0,66711.0,1054.0,108.0,3570.0,14.0,SRR17255042_cleaned,63.95,62038.0,214266.0,91873.0,1039.0,553.0,273572162.0,273572162.0,141547944.0,17369170.0,3846874.0,34230864.0,800863.0,2872.5
2682,f9/0deefc,31953342,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR17255042),CACHED,0,2025-08-07 15:29:47.414,12m 40s,12m 7s,178.2%,404.6 MB,880.2 MB,354.8 MB,93.4 MB,SRR17255042,CONCOCT_CONCOCT,execution_trace_2025-08-11_09-09-21.txt,0.3951171875,0.8595703125,178.2,727.0,,SRR17255042,0.0,266392.0,266392.0,66711.0,1054.0,108.0,3570.0,14.0,SRR17255042_cleaned,63.95,62038.0,214266.0,91873.0,1039.0,553.0,273572162.0,273572162.0,141547944.0,17369170.0,3846874.0,34230864.0,800863.0,2872.5
2711,6b/40decd,31955300,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR17255043),CACHED,0,2025-08-07 15:34:47.764,7m 29s,6m 46s,176.4%,379.9 MB,830.1 MB,381.9 MB,83.8 MB,SRR17255043,CONCOCT_CONCOCT,execution_trace_2025-08-11_09-09-21.txt,0.37099609375,0.81064453125,176.4,406.0,,SRR17255043,0.0,320603.0,320603.0,68982.0,707.0,95.0,2393.0,29.0,SRR17255043_cleaned,64.31,87134.0,263465.0,345826.0,900.0,545.0,297826308.0,297826308.0,131723256.0,14379348.0,5519611.0,25712688.0,3356282.0,3854.5
2709,12/ac326b,31954474,GGP:BINNING:METABAT2_METABAT2 (SRR17255043 SRR17255043.fasta with SRR17255043.txt.gz),CACHED,0,2025-08-07 15:32:18.157,2m 29s,1m 6s,499.1%,701.7 MB,763.8 MB,353.8 MB,310.7 MB,SRR17255043,METABAT2_METABAT2,execution_trace_2025-08-11_09-09-21.txt,0.68525390625,0.7458984375,499.1,66.0,,SRR17255043,0.0,320603.0,320603.0,68982.0,707.0,95.0,2393.0,29.0,SRR17255043_cleaned,64.31,87134.0,263465.0,345826.0,900.0,545.0,297826308.0,297826308.0,131723256.0,14379348.0,5519611.0,25712688.0,3356282.0,3854.5
2708,86/ed6dff,31978837,GGP:BINNING:MAXBIN2 (SRR17255042 SRR17255042.fasta),CACHED,0,2025-08-07 16:40:47.970,7m 39s,3m 57s,128.2%,252.5 MB,707.1 MB,5.3 GB,764.1 MB,SRR17255042,MAXBIN2,execution_trace_2025-08-11_09-09-21.txt,0.24658203125,0.69052734375,128.2,237.0,,SRR17255042,0.0,266392.0,266392.0,66711.0,1054.0,108.0,3570.0,14.0,SRR17255042_cleaned,63.95,62038.0,214266.0,91873.0,1039.0,553.0,273572162.0,273572162.0,141547944.0,17369170.0,3846874.0,34230864.0,800863.0,2872.5
2721,7a/ff5199,31968307,GGP:BINNING:MAXBIN2 (SRR17255043 SRR17255043.fasta),CACHED,0,2025-08-07 15:47:57.699,13m,7m 22s,127.4%,543.9 MB,990.9 MB,4.6 GB,734.9 MB,SRR17255043,MAXBIN2,execution_trace_2025-08-11_09-09-21.txt,0.53115234375,0.96767578125,127.4,442.0,,SRR17255043,0.0,320603.0,320603.0,68982.0,707.0,95.0,2393.0,29.0,SRR17255043_cleaned,64.31,87134.0,263465.0,345826.0,900.0,545.0,297826308.0,297826308.0,131723256.0,14379348.0,5519611.0,25712688.0,3356282.0,3854.5
2750,a4/a9352c,31978668,GGP:BINNING:METABAT2_METABAT2 (SRR17255045 SRR17255045.fasta with SRR17255045.txt.gz),CACHED,0,2025-08-07 16:39:08.613,5m 19s,1m 4s,485.6%,661.3 MB,722.3 MB,283.1 MB,252.5 MB,SRR17255045,METABAT2_METABAT2,execution_trace_2025-08-11_09-09-21.txt,0.64580078125,0.70537109375,485.6,64.0,,SRR17255045,0.0,228172.0,228172.0,55816.0,1190.0,265.0,3611.0,65.0,SRR17255045_cleaned,63.95,47907.0,181729.0,238896.0,1082.0,555.0,244134548.0,244134548.0,130284359.0,25703712.0,12082296.0,42095739.0,5372285.0,5480.0
2751,74/0ffca7,31978667,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR17255045),CACHED,0,2025-08-07 16:39:08.500,13m 29s,8m 17s,175.9%,372.5 MB,827.7 MB,324 MB,78.9 MB,SRR17255045,CONCOCT_CONCOCT,execution_trace_2025-08-11_09-09-21.txt,0.36376953125,0.80830078125,175.9,497.0,,SRR17255045,0.0,228172.0,228172.0,55816.0,1190.0,265.0,3611.0,65.0,SRR17255045_cleaned,63.95,47907.0,181729.0,238896.0,1082.0,555.0,244134548.0,244134548.0,130284359.0,25703712.0,12082296.0,42095739.0,5372285.0,5480.0
2780,d4/55fe18,31955685,GGP:BINNING:METABAT2_METABAT2 (SRR17255044 SRR17255044.fasta with SRR17255044.txt.gz),CACHED,0,2025-08-07 15:35:27.452,1m 50s,53s,465.9%,4 GB,4 GB,268.9 MB,237.4 MB,SRR17255044,METABAT2_METABAT2,execution_trace_2025-08-11_09-09-21.txt,4.0,4.0,465.9,53.0,,SRR17255044,0.0,233604.0,233604.0,51738.0,772.0,87.0,2930.0,10.0,SRR17255044_cleaned,64.23,57454.0,189857.0,125330.0,950.0,547.0,228412248.0,228412248.0,108636993.0,12863143.0,3222367.0,27482849.0,746792.0,2798.9
2774,50/817c93,31955686,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR17255044),CACHED,0,2025-08-07 15:35:27.653,6m 10s,5m 7s,168.6%,336.6 MB,793.3 MB,309.3 MB,68 MB,SRR17255044,CONCOCT_CONCOCT,execution_trace_2025-08-11_09-09-21.txt,0.3287109375,0.77470703125,168.6,307.0,,SRR17255044,0.0,233604.0,233604.0,51738.0,772.0,87.0,2930.0,10.0,SRR17255044_cleaned,64.23,57454.0,189857.0,125330.0,950.0,547.0,228412248.0,228412248.0,108636993.0,12863143.0,3222367.0,27482849.0,746792.0,2798.9
2790,bf/00ec4b,31980465,GGP:BINNING:MAXBIN2 (SRR17255045 SRR17255045.fasta),CACHED,0,2025-08-07 16:50:57.650,7m 10s,3m 34s,130.5%,355 MB,661.8 MB,5 GB,703.1 MB,SRR17255045,MAXBIN2,execution_trace_2025-08-11_09-09-21.txt,0.3466796875,0.6462890625,130.5,214.0,,SRR17255045,0.0,228172.0,228172.0,55816.0,1190.0,265.0,3611.0,65.0,SRR17255045_cleaned,63.95,47907.0,181729.0,238896.0,1082.0,555.0,244134548.0,244134548.0,130284359.0,25703712.0,12082296.0,42095739.0,5372285.0,5480.0
2796,25/8bb608,31960434,GGP:BINNING:MAXBIN2 (SRR17255044 SRR17255044.fasta),CACHED,0,2025-08-07 15:39:38.329,3m 39s,2m 48s,127.4%,252.2 MB,690.3 MB,4 GB,600.3 MB,SRR17255044,MAXBIN2,execution_trace_2025-08-11_09-09-21.txt,0.2462890625,0.67412109375,127.4,168.0,,SRR17255044,0.0,233604.0,233604.0,51738.0,772.0,87.0,2930.0,10.0,SRR17255044_cleaned,64.23,57454.0,189857.0,125330.0,950.0,547.0,228412248.0,228412248.0,108636993.0,12863143.0,3222367.0,27482849.0,746792.0,2798.9
2823,3c/7065fb,31998576,GGP:BINNING:METABAT2_METABAT2 (SRR17255046 SRR17255046.fasta with SRR17255046.txt.gz),CACHED,0,2025-08-07 18:42:48.297,1m 19s,37s,453.0%,2.5 GB,2.6 GB,219.9 MB,196 MB,SRR17255046,METABAT2_METABAT2,execution_trace_2025-08-11_09-09-21.txt,2.5,2.6,453.0,37.0,,SRR17255046,0.0,178232.0,178232.0,38724.0,979.0,267.0,2751.0,84.0,SRR17255046_cleaned,63.66,35366.0,141990.0,460687.0,1045.0,550.0,189608241.0,189608241.0,98234656.0,25337091.0,14795749.0,37200423.0,8553705.0,10015.6
2825,66/cfa3d7,31998575,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR17255046),CACHED,0,2025-08-07 18:42:48.166,7m 20s,5m 58s,175.5%,294.1 MB,763 MB,268.4 MB,55.5 MB,SRR17255046,CONCOCT_CONCOCT,execution_trace_2025-08-11_09-09-21.txt,0.28720703125,0.7451171875,175.5,358.0,,SRR17255046,0.0,178232.0,178232.0,38724.0,979.0,267.0,2751.0,84.0,SRR17255046_cleaned,63.66,35366.0,141990.0,460687.0,1045.0,550.0,189608241.0,189608241.0,98234656.0,25337091.0,14795749.0,37200423.0,8553705.0,10015.6
2835,d8/7a359e,32006360,GGP:BINNING:MAXBIN2 (SRR17255046 SRR17255046.fasta),CACHED,0,2025-08-07 19:48:12.604,3m 20s,2m 37s,145.8%,661.4 MB,1.1 GB,3.8 GB,530.5 MB,SRR17255046,MAXBIN2,execution_trace_2025-08-11_09-09-21.txt,0.6458984375,1.1,145.8,157.0,,SRR17255046,0.0,178232.0,178232.0,38724.0,979.0,267.0,2751.0,84.0,SRR17255046_cleaned,63.66,35366.0,141990.0,460687.0,1045.0,550.0,189608241.0,189608241.0,98234656.0,25337091.0,14795749.0,37200423.0,8553705.0,10015.6
2917,8d/5120cb,31989534,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR17255049),CACHED,0,2025-08-07 17:41:57.708,6m,5m 42s,176.4%,353.3 MB,799.6 MB,299.5 MB,71.1 MB,SRR17255049,CONCOCT_CONCOCT,execution_trace_2025-08-11_09-09-21.txt,0.34501953125,0.780859375,176.4,342.0,,SRR17255049,0.0,220197.0,220197.0,53888.0,524.0,74.0,2331.0,25.0,SRR17255049_cleaned,64.06,54665.0,178425.0,183735.0,992.0,552.0,219079689.0,219079689.0,108766842.0,10456199.0,4323762.0,22649717.0,2638216.0,3658.7
2935,a1/02ac43,31978753,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR17255047),CACHED,0,2025-08-07 16:40:08.283,10m 29s,6m 36s,167.3%,436.6 MB,967.8 MB,366.9 MB,103.6 MB,SRR17255047,CONCOCT_CONCOCT,execution_trace_2025-08-11_09-09-21.txt,0.4263671875,0.9451171875,167.3,396.0,,SRR17255047,0.0,270039.0,270039.0,72507.0,998.0,128.0,3855.0,19.0,SRR17255047_cleaned,63.8,61188.0,215777.0,121267.0,1098.0,558.0,286022780.0,286022780.0,154853640.0,17481553.0,4933982.0,36566368.0,1379203.0,3124.0
2960,79/e0c9d2,31989004,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR17255048),CACHED,0,2025-08-07 17:36:57.839,7m 10s,5m 38s,157.0%,334.2 MB,788.7 MB,304 MB,66.6 MB,SRR17255048,CONCOCT_CONCOCT,execution_trace_2025-08-11_09-09-21.txt,0.3263671875,0.77021484375,157.0,338.0,,SRR17255048,0.0,225526.0,225526.0,51025.0,879.0,89.0,3024.0,6.0,SRR17255048_cleaned,63.92,54253.0,182764.0,98375.0,969.0,549.0,223460609.0,223460609.0,108553975.0,14433303.0,3094257.0,29049420.0,394452.0,2842.9
2939,48/0b1d60,31969817,GGP:BINNING:MAXBIN2 (SRR17255049 SRR17255049.fasta),CACHED,0,2025-08-07 15:49:57.436,11m 11s,3m 48s,129.8%,342.7 MB,723.2 MB,4 GB,592.6 MB,SRR17255049,MAXBIN2,execution_trace_2025-08-11_09-09-21.txt,0.33466796875,0.70625,129.8,228.0,,SRR17255049,0.0,220197.0,220197.0,53888.0,524.0,74.0,2331.0,25.0,SRR17255049_cleaned,64.06,54665.0,178425.0,183735.0,992.0,552.0,219079689.0,219079689.0,108766842.0,10456199.0,4323762.0,22649717.0,2638216.0,3658.7
2937,1e/367476,31980645,GGP:BINNING:METABAT2_METABAT2 (SRR17255047 SRR17255047.fasta with SRR17255047.txt.gz),CACHED,0,2025-08-07 16:52:38.381,6m 19s,1m 26s,527.5%,860.4 MB,924.2 MB,332.5 MB,296.1 MB,SRR17255047,METABAT2_METABAT2,execution_trace_2025-08-11_09-09-21.txt,0.840234375,0.9025390625,527.5,86.0,,SRR17255047,0.0,270039.0,270039.0,72507.0,998.0,128.0,3855.0,19.0,SRR17255047_cleaned,63.8,61188.0,215777.0,121267.0,1098.0,558.0,286022780.0,286022780.0,154853640.0,17481553.0,4933982.0,36566368.0,1379203.0,3124.0
2919,c1/37a8f7,31994854,GGP:BINNING:METABAT2_METABAT2 (SRR17255049 SRR17255049.fasta with SRR17255049.txt.gz),CACHED,0,2025-08-07 18:16:47.738,1m 40s,1m 4s,495.9%,4.4 GB,4.4 GB,257.2 MB,227.6 MB,SRR17255049,METABAT2_METABAT2,execution_trace_2025-08-11_09-09-21.txt,4.4,4.4,495.9,64.0,,SRR17255049,0.0,220197.0,220197.0,53888.0,524.0,74.0,2331.0,25.0,SRR17255049_cleaned,64.06,54665.0,178425.0,183735.0,992.0,552.0,219079689.0,219079689.0,108766842.0,10456199.0,4323762.0,22649717.0,2638216.0,3658.7
2949,a8/7824da,31987352,GGP:BINNING:MAXBIN2 (SRR17255047 SRR17255047.fasta),CACHED,0,2025-08-07 17:31:07.887,7m 10s,5m 38s,132.6%,282.4 MB,717.7 MB,5.9 GB,818.2 MB,SRR17255047,MAXBIN2,execution_trace_2025-08-11_09-09-21.txt,0.27578125,0.70087890625,132.6,338.0,,SRR17255047,0.0,270039.0,270039.0,72507.0,998.0,128.0,3855.0,19.0,SRR17255047_cleaned,63.8,61188.0,215777.0,121267.0,1098.0,558.0,286022780.0,286022780.0,154853640.0,17481553.0,4933982.0,36566368.0,1379203.0,3124.0
3021,bf/b535ca,31968574,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR17255050),CACHED,0,2025-08-07 15:48:07.719,11m 30s,5m 54s,174.6%,347.8 MB,793.5 MB,303.1 MB,68.8 MB,SRR17255050,CONCOCT_CONCOCT,execution_trace_2025-08-11_09-09-21.txt,0.3396484375,0.77490234375,174.6,354.0,,SRR17255050,0.0,214017.0,214017.0,49223.0,888.0,223.0,2970.0,90.0,SRR17255050_cleaned,64.14,46139.0,171393.0,610684.0,1032.0,552.0,223289754.0,223289754.0,114777947.0,22675762.0,12992451.0,36801815.0,8315870.0,8810.1
2961,94/1c9e29,31989005,GGP:BINNING:METABAT2_METABAT2 (SRR17255048 SRR17255048.fasta with SRR17255048.txt.gz),CACHED,0,2025-08-07 17:36:58.011,1m 50s,1m 2s,455.9%,3.9 GB,4 GB,262.5 MB,232.1 MB,SRR17255048,METABAT2_METABAT2,execution_trace_2025-08-11_09-09-21.txt,3.9,4.0,455.9,62.0,,SRR17255048,0.0,225526.0,225526.0,51025.0,879.0,89.0,3024.0,6.0,SRR17255048_cleaned,63.92,54253.0,182764.0,98375.0,969.0,549.0,223460609.0,223460609.0,108553975.0,14433303.0,3094257.0,29049420.0,394452.0,2842.9
2984,19/4143b4,31988008,GGP:BINNING:MAXBIN2 (SRR17255048 SRR17255048.fasta),CACHED,0,2025-08-07 17:32:08.917,4m 29s,2m 38s,137.2%,201.3 MB,647.1 MB,4 GB,584.8 MB,SRR17255048,MAXBIN2,execution_trace_2025-08-11_09-09-21.txt,0.19658203125,0.63193359375,137.2,158.0,,SRR17255048,0.0,225526.0,225526.0,51025.0,879.0,89.0,3024.0,6.0,SRR17255048_cleaned,63.92,54253.0,182764.0,98375.0,969.0,549.0,223460609.0,223460609.0,108553975.0,14433303.0,3094257.0,29049420.0,394452.0,2842.9
3004,56/cb147b,32024190,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR17255051),CACHED,0,2025-08-07 21:57:52.839,15m 20s,14m 27s,164.0%,404.6 MB,881.8 MB,335.4 MB,93.9 MB,SRR17255051,CONCOCT_CONCOCT,execution_trace_2025-08-11_09-09-21.txt,0.3951171875,0.8611328125,164.0,867.0,,SRR17255051,0.0,243942.0,243942.0,64960.0,764.0,97.0,3114.0,20.0,SRR17255051_cleaned,64.21,56574.0,195531.0,148062.0,1079.0,557.0,254917433.0,254917433.0,136162837.0,13603926.0,4238616.0,29221625.0,1728460.0,3170.1
3002,98/79c8df,31990992,GGP:BINNING:METABAT2_METABAT2 (SRR17255051 SRR17255051.fasta with SRR17255051.txt.gz),CACHED,0,2025-08-07 17:54:07.888,2m 50s,1m 41s,518.2%,770.7 MB,833.2 MB,297 MB,264.1 MB,SRR17255051,METABAT2_METABAT2,execution_trace_2025-08-11_09-09-21.txt,0.75263671875,0.813671875,518.2,101.0,,SRR17255051,0.0,243942.0,243942.0,64960.0,764.0,97.0,3114.0,20.0,SRR17255051_cleaned,64.21,56574.0,195531.0,148062.0,1079.0,557.0,254917433.0,254917433.0,136162837.0,13603926.0,4238616.0,29221625.0,1728460.0,3170.1
3028,cf/eada71,32010673,GGP:BINNING:MAXBIN2 (SRR17255051 SRR17255051.fasta),CACHED,0,2025-08-07 20:11:32.514,5m 10s,4m 50s,134.8%,334.8 MB,771.1 MB,5 GB,700.2 MB,SRR17255051,MAXBIN2,execution_trace_2025-08-11_09-09-21.txt,0.326953125,0.75302734375,134.8,290.0,,SRR17255051,0.0,243942.0,243942.0,64960.0,764.0,97.0,3114.0,20.0,SRR17255051_cleaned,64.21,56574.0,195531.0,148062.0,1079.0,557.0,254917433.0,254917433.0,136162837.0,13603926.0,4238616.0,29221625.0,1728460.0,3170.1
3029,aa/7801fe,31988711,GGP:BINNING:MAXBIN2 (SRR17255050 SRR17255050.fasta),CACHED,0,2025-08-07 17:33:57.760,3m,2m 36s,136.7%,719.4 MB,1.1 GB,4.3 GB,612.9 MB,SRR17255050,MAXBIN2,execution_trace_2025-08-11_09-09-21.txt,0.7025390625,1.1,136.7,156.0,,SRR17255050,0.0,214017.0,214017.0,49223.0,888.0,223.0,2970.0,90.0,SRR17255050_cleaned,64.14,46139.0,171393.0,610684.0,1032.0,552.0,223289754.0,223289754.0,114777947.0,22675762.0,12992451.0,36801815.0,8315870.0,8810.1
